498	Пуруша см. Брахма
499	Пушан  131, 610
500	Равана  4, 7, 478, 497, 588, 595, 599–603, 605–608, 610, 614–615
501	Дашагрива, или десятишеий  465, 588, 601
502	сын Вишраваса  605, 610
503	Рагхава  15, 17, 22–25, 35, 40–42, 45, 48–49, 59–61, 64, 67, 71–72, 78, 80, 83, 86, 90–91, 97, 101, 104, 106–107, 109–112, 122, 124–125, 128, 134, 136–137, 141–142, 147–149, 156–158, 161, 164, 166, 168–169, 171, 173, 177, 181–182, 185, 188, 192, 194–195, 197, 204, 207, 209–210, 215, 218–219, 221–223, 225, 227, 229–230, 236–237, 242, 249, 253–256, 261, 263, 267–269, 272, 275, 277, 279, 281, 287–288, 294, 296, 301–302, 317, 319, 325, 328–330, 335, 344, 350, 355, 358, 361, 366–367, 373, 376–377, 380–381, 393, 398, 405–407, 410, 413, 415, 418–419, 422, 424–425, 430, 432–433, 437, 439, 441, 444–445, 448, 451, 462–464, 467–470, 476, 478, 480–482, 486, 489, 491, 533, 542, 566, 570, 588, 591, 593, 610
504	Рагхавы  24, 35, 40, 42, 59, 67, 78, 86, 101, 111, 156, 166, 181, 192, 195, 197, 207, 219, 221–222, 236, 269, 301–302, 373, 398, 448, 460, 467, 476, 482, 533, 570
505	Рагху  14, 21, 49, 55–56, 76, 83, 86, 99, 106, 126, 131, 135, 138, 147–148, 154, 156, 170–171, 178, 217–218, 232, 245, 249, 252, 258, 262, 291, 300, 308, 310–311, 368, 382, 404, 411, 416, 460, 468–469, 481, 488, 491, 587, 589, 610
506	сын Какутстхи=1  460, 613
507	Рама=2  4, 7–8, 10–11, 13–49, 51, 55, 57–69, 71–76, 78–108, 110, 112–113, 115–116, 118, 122, 125–131, 133–136, 140–141, 143, 146–151, 154–155, 157–170, 175, 177–185, 187–189, 191–197, 199–200, 202–205, 207–227, 229–237, 239, 241–246, 249–258, 260–267, 269–280, 282–283, 294–296, 300–302, 304, 308, 312–314, 324–331, 333–337, 339–340, 342, 345, 347, 349–351, 357–364, 366–370, 372–378, 381–382, 387, 389, 394–395, 398–399, 402, 404–418, 426–427, 429, 431–441, 444, 447, 451, 453, 457–458, 461–470, 473–484, 488–492, 497–500, 502–505, 507–509, 511–520, 522–545, 547–548, 551, 554, 558–566, 569–570, 572–575, 578–582, 584, 586–591, 594–617, 620–621
508	брат Лакшманы  14, 223, 243, 251, 273, 346–347
509	верный своей цели  260, 540
510	владыка Косалы=2  225, 402, 534
511	Владыка мира  74, 78, 415
512	любимец царя  127
513	любимый людьми, или локарама  10, 17, 127, 199, 505, 542
514	наследник рода Рагху  126
515	потомок великого рода=2  16
516	потомок Икшваку  33, 74, 166, 175, 226, 229, 237, 316, 595
517	потомок Какутстхи  28–29, 79, 127–128, 178, 195, 211, 217, 221, 232, 235, 239, 252–253, 259, 364, 378, 412, 426, 431–432, 462, 464, 466, 502, 533, 588
518	потомок славного рода  374
519	потомок царственного рода  9
520	Рагхава, или потомок Рагху  15, 17, 21–25, 35, 40–42, 45, 48–49, 59–61, 64, 67, 71–72, 78, 80, 83, 86, 90–91, 97, 99, 101, 104, 106–107, 109–112, 122, 124–125, 128, 131, 134–138, 141–142, 147–149, 154, 156–158, 161, 164, 166, 168–171, 173, 177–178, 181–182, 185, 188, 192, 194–195, 197, 204, 207, 209–210, 215, 217–219, 221–223, 225, 227, 229–230, 232, 236–237, 242, 249, 252–256, 261–263, 267–269, 272, 275, 277, 279, 281, 287–288, 294, 296, 301–302, 311, 317, 319, 325, 328–330, 335, 344, 350, 355, 358, 361, 366–367, 373, 376–377, 380–381, 393, 398, 405–407, 410–411, 413, 415–416, 418–419, 422, 424–425, 430, 432–433, 437, 439, 441, 444–445, 448, 451, 462–464, 467–470, 476, 478, 480–482, 486, 489, 491, 533, 542, 566, 570, 588, 591, 593, 610
521	старший брат Бхараты  9, 16, 438, 498
522	старший брат Лакшманы  14, 223, 251, 448
523	сын Дашаратхи  94, 183, 196, 217, 222, 231, 233, 236, 243, 317, 341, 364, 369, 375, 381, 396, 399, 415, 438, 445, 456, 473, 579, 606, 610
524	сын Каусальи  88, 556
525	услада матери Каусальи  325, 381
526	услада рода Рагху  368
527	Хираньянабха, или “чей пупок сияет как золото”  335, 556
528	Рама Джамадагнья  113, 515, 601, 610–611
529	Джамадагнья  113, 515, 601, 610–611
530	Парашурама, или Рама с топором  601, 610–611
531	потомок Бхригу=2  459, 601, 611
532	Рама=1  4, 7–8, 10–11, 13–49, 51, 55, 57–69, 71–76, 78–108, 110, 112–113, 115–116, 118, 122, 125–131, 133–136, 140–141, 143, 146–151, 154–155, 157–170, 175, 177–185, 187–189, 191–197, 199–200, 202–205, 207–227, 229–237, 239, 241–246, 249–258, 260–267, 269–280, 282–283, 294–296, 300–302, 304, 308, 312–314, 324–331, 333–337, 339–340, 342, 345, 347, 349–351, 357–364, 366–370, 372–378, 381–382, 387, 389, 394–395, 398–399, 402, 404–418, 426–427, 429, 431–441, 444, 447, 451, 453, 457–458, 461–470, 473–484, 488–492, 497–500, 502–505, 507–509, 511–520, 522–545, 547–548, 551, 554, 558–566, 569–570, 572–575, 578–582, 584, 586–591, 594–617, 620–621
533	сын Джамадагни  601
534	Рамбха  611
535	Раху  25, 51, 167, 472, 501–502, 506, 525, 545, 611
536	Раштравардхана  611
537	Ренука  114, 515, 611
538	Ричика  611–612
539	потомок Бхригу=3  459, 601, 611
540	Ришьяшринга  567, 599, 604, 611, 616, 620
541	внук Кашьяпы  611
542	сын Вибхандаки  611
543	Ромапада, или Ломапада  611, 616
544	Рохини  91, 472, 485, 511, 529, 592, 597, 611
545	жена Чандры (Месяца)  91, 472, 511
546	Рудра см. Шива
547	Савитри  149, 484, 521–522, 603, 612
548	Сагара  113, 179–180, 229, 292, 460, 499, 515, 535, 587, 595–596, 603, 605, 611, 613
549	потомок Какутстхи  28–29, 79, 127–128, 178, 195, 211, 217, 221, 232, 235, 239, 252–253, 259, 364, 378, 412, 426, 431–432, 462, 464, 466, 502, 533, 588
550	саморожденный см. Брахма
551	Сампати  611
552	Самудра  113, 515, 611
553	владыка рек  74, 113, 244, 515
554	Океан  62, 244, 467
555	Санаткумара  611
556	Сатьяван  149, 521–522, 603, 612
557	сын Дьюматсены  149
558	Сатьявати  604, 611–612
559	Каушики  604, 612
560	сестра Вишвамитры  604, 612
561	Сахадева  606, 612
562	Сварнароман  612
563	сведущий в советах см. Сумантра
564	Сиддхартха=2  180–181, 308, 597, 612
565	Синхика  612
566	Сита  4, 26–29, 31, 65, 87–89, 91, 100, 102, 115, 136–138, 143–146, 149, 151–154, 157–159, 163–164, 169, 173, 182–187, 190–191, 193–195, 197, 203, 205, 208–209, 212, 214–215, 217, 221–222, 225, 232–233, 236, 238, 242–246, 248–249, 251–257, 259–260, 267, 270, 273–277, 300, 325–326, 334, 369, 371–373, 375, 382, 399, 402, 404–406, 408, 412, 415–416, 430, 432, 438, 449, 468, 478, 481–482, 485–486, 489–492, 499, 502, 504, 508, 514, 519–525, 528, 530–531, 536, 539, 543, 569, 573, 583, 592, 596, 599, 601, 603, 605, 607–609
567	дочь Джанаки (царя Видехи)  138, 149, 152, 182–183, 187, 193, 202, 257–258, 269, 412, 432, 438
568	супруга (жена) Рамы  39, 91, 375, 438, 489, 504, 612
569	царевна Видехи (Митхилы)  27, 29, 32, 65, 107, 136, 139–140, 148–149, 159, 163, 168–169, 184, 187, 190, 207–208, 215, 237–238, 244, 251, 256–257, 259, 270, 273, 275–277, 375–376, 402, 404, 410, 431, 434, 450, 478, 481–486, 490–491, 502, 508, 543, 592
570	сиятельный великий подвижник см. Бхарадваджа
571	Сканда  132, 604–605
572	Картикея, или Карттикея  604–605
573	Кумара  605
574	Сома=1  79, 83, 132–133, 385, 455, 511, 529, 567, 585, 592, 597–598, 601, 611–612
575	Сома=2  79, 83, 132–133, 385, 455, 511, 529, 567, 585, 592, 597–598, 601, 611–612
576	Сомада  612, 614
577	дочь Урмилы  612
578	Сомадатта  603, 612
579	Сринджая  612
580	Субаху  531, 612–613
581	сын Тимидхваджи  208, 531
582	Суврата  461, 587, 612
583	Сугрива  4, 597, 605–606, 609, 611, 613–616
584	сын бога Солнца  546, 613
585	царь обезьян  595, 597, 613, 615
586	Судамана  309, 613
587	Сударшана  461, 613
588	сын Шанкханы  461
589	Судханван=1  419, 575, 613
590	Судханван=2  419, 575, 613
591	Судхрити  613
592	Сукету=1  613
593	Сукету=2  613
594	царственный риши=8  21
595	Сумантра  20–21, 24, 77–80, 82–89, 166–168, 174, 178, 189, 194, 197, 213, 215, 217, 229, 231, 236–239, 241, 243, 245–246, 262–267, 272, 274, 346, 355, 358–359, 365, 398, 413, 417, 432, 463, 501, 510–511, 528–529, 533, 541–543, 562–564, 570, 613
596	сведущий в советах  83, 358, 562
597	Сумати=1  611, 613
598	сын Какутстхи=2  460, 613
599	Сумати=2  611, 613
600	Сумитра  16, 26–28, 41, 59, 65, 67, 102–103, 115–116, 118–120, 154–158, 160, 193, 207, 210, 214–215, 230, 234–235, 239, 244–251, 257–258, 261, 296, 298, 313, 328, 331, 334–335, 361, 379, 393–394, 405–406, 409–410, 412, 419, 436, 450, 500, 502, 508–509, 513, 517, 528, 531–532, 536, 551, 563, 606, 613, 616
601	Сунда  613–614
602	Супарна см. Гаруда
603	Супрабха  613
604	супруг Шачи см. Индра
605	супруг Умы см. Шива
606	Сура  598, 613
607	Сурабхи см. корова, исполняющая желания
608	Сураштра  613
609	Сурья, или Солнце  25, 56, 79, 83, 133, 207–208, 255, 257, 284, 360, 417, 501–502, 539, 599, 613
610	Вивасват  292, 295, 458, 546, 553, 599, 603, 607
611	отец Ману  599
612	Таркшья=2  440, 581, 614
613	Сусандхи  459, 613
614	Сутикшна  613
615	Сучандра  602, 613
616	Сушена  614
617	Суяджня  158–159, 523, 549, 575, 614
618	сын Васиштхи  158, 523, 575, 603, 609, 614
619	сын Вирочаны см. Бала, или Вала
620	сын Сумитры см. Лакшмана
621	сын Маричи см. Кашьяпа
622	сын Каусальи см. Рама
623	сын Какутстхи см. Сумантра
624	сын Дашаратхи см. Рама
625	сын Гадхи см. Вишвамитра
626	сын Вибхандаки см. Ришьяшринга
627	сын Брахмы см. Кумбхакарна
628	сын Асаманьджи см. Аншуман
629	сыновья (сыны) Вишвамитры  602, 606, 608, 615
630	сыновья (сыны) Дашаратхи  256, 488, 497, 504, 539
631	сыновья (сыны) Сагары  113, 515
632	Тара=1  597, 614
633	Тара=2  597, 614
634	Тара=3  597, 614
635	Тарака (Татака)  607, 612–614
636	Тваштар  384, 566, 614
637	текущая тремя путями см. Ганга
638	Тилоттама  613
639	Тимидхваджа  44, 208, 505, 531, 614
640	Триджата  161–162, 524, 550, 614
641	Триджата Гаргья  162, 614
642	Трипатхага см. Ганга
643	Тришанку  199, 459, 529, 587, 614
644	государь Айодхьи  169
645	потомок Икшваку  33, 74, 166, 175, 226, 229, 237, 316, 459, 595, 601, 611
646	Сатьяврата  587
647	Триширас  614
648	Тумбуру  385, 387, 614
649	тысячеглазый см. Индра
650	Удавасу  614
651	Ума  600, 603–604, 608–609, 612, 614–616
652	жена Шивы  614
653	Парвати  600, 603, 609
654	Упасунда  613
655	Урмила=1  489, 593, 612, 614
656	Урмила=2  489, 593, 612, 614
657	сестра Ситы  614
658	услада матери Сумитры см. Лакшмана
659	Уччайхшравас  614
660	конь Индры  614
661	Хавишпанда  615
662	Хануман  4, 595, 599–600, 606, 612, 615
663	Хара см. Шива
664	Харьяшва  615
665	Хаха  384, 615
666	Хема  385, 615
667	Хемачандра  613, 615
668	Химават  65, 367, 412, 468, 600, 608, 614–615
669	Царь гор  615
670	Храсвароман  615
671	Хришикеша см. Вишну
672	Хуху  384, 615
673	царь царей см. Кубера
674	царь птиц см. Гаруда
675	царь богов см. Индра
676	Царевна Видехи см. Сита
677	Чандра, или Луна, или Месяц  15, 25, 56, 88, 91, 417, 467, 472, 485, 502, 511, 592, 615
678	Читраратха=1  160, 515, 552, 615–616
679	Читраратха=2  160, 515, 552, 615–616
680	Чулин  615
681	Чьявана  459, 615
682	великий риши  251, 253, 255, 288, 307, 386, 391, 394, 414, 546, 595
683	потомок Бхригу=4  459, 601, 611
684	Шабала см. корова, исполняющая желания
685	Шабари  616
686	Шакра см. Индра
687	Шакунтала  608
688	Шамбара  44, 47, 505, 531, 614, 616
689	враг Индры  616
690	Шанкара см. Шива
691	Шанкхана  460–461
692	Шанта  616
693	Шантри  603, 609
694	Шарабха  146, 521, 616
695	Шарабханга  616
696	Шатананда  600, 616
697	Шатругхна  7, 39, 41, 96, 139, 184, 214, 233, 249, 304, 308, 313, 315–316, 334–335, 345–349, 354–355, 367, 370–371, 377–379, 394, 397, 408, 411, 413–414, 417, 430–431, 450, 468–469, 475, 497, 504, 508, 520, 536, 548, 559, 569–570, 579–580, 588, 592, 606, 613, 616
698	брат Рамы=3  193, 273, 340, 359, 489, 597, 603, 607, 616
699	всегда побеждающий недругов  7, 497
700	младший брат Лакшманы  346–347
701	сын Сумитры=2  16, 28, 41, 103, 116, 118–120, 154–158, 160, 214–215, 230, 235, 244–246, 248, 250–251, 258, 261, 334, 405–406, 409–410, 412, 450, 500, 532, 536
702	Шатрунджая  86, 410, 573
703	Шачи  10, 15, 85, 334, 399, 499, 510, 555, 616
704	Шашабинду  459, 616
705	Шеша  598
706	Шиби  62, 74, 292, 507, 541, 616
707	Шива  79, 83, 135, 229, 535, 571, 596–597, 600, 603–604, 608–609, 611–612, 614–616, 619
708	Благой=2  78, 137, 176, 290, 393, 519
709	Бхава  571, 597
710	Бхима  597
711	Вечный=3  432, 497, 611
712	владыка богов=3  93, 147, 429, 438, 580
713	владыка миров=3  133
714	Махадева  608
715	Махешвара  447, 608
716	Пашупати  609
717	Рудра  261, 611
718	Хара  615
719	Шанкара  616
720	Шигхрага  461, 616
721	сын Агниварны  461
722	Шри  256, 314, 351, 486, 539, 551, 559, 606, 616
723	Восседающая на лотосе  351, 559
724	жена Вишну  531
725	Лакшми  208, 528, 531, 616
726	Шрутакирти  616
727	Шунака  617
728	Шунахшепа  611, 617
729	Шурпанакха  600, 602, 617
730	сестра Раваны  602
731	Шьяма  255, 257, 539
732	Юванашва  459, 617
733	Юдхаджит=1  315, 322, 355, 497, 551, 562, 617
734	брат матери Бхараты  497
735	дядя Бхараты  562
736	сын царя (государя) Кекаи  617
737	Юдхаджит=2  315, 322, 355, 497, 551, 562, 617
738	Яду  617
739	Яма  11, 49, 66, 89, 109, 133, 188, 274, 292, 294, 307, 325, 433, 506, 514, 521, 539, 545–546, 551, 567, 580, 595, 599, 602–603, 608, 611, 617
740	Антака  109, 514, 595
741	бог смерти  111, 506, 514, 521, 545–546, 551, 595, 603, 611, 617
742	Дхармараджа  291–292, 546, 602
743	Кала  603
744	сын Вивасвата  292, 295, 458, 546, 607
745	Ямуна  81, 250–251, 255, 257–258, 317, 441, 471, 510, 538–539, 566, 569, 603, 605, 610, 617
746	дочь Солнца  255, 257, 539
747	Яяти  29, 70, 115, 118, 267, 345, 502, 509, 516, 541, 587, 617
748	сын Нахуши=2  461, 502, 587, 617
749	Указатель географических названий
750	Абхикала  550
751	Айладхана  552
752	Айодхья  193, 200, 205, 224, 226, 230, 233, 249, 272, 275, 302, 318, 403, 431, 471, 474, 528, 594
753	Акурвати  316, 552
754	Амаравати  503, 510, 553, 595
755	город Индры  354
756	Анга  54, 595
757	Аншудхана  552
758	Апаратала  596
759	ашрама  582–583
760	Бахлика  550, 596
761	Бинду  596
762	Бхаратаварша  601
763	Бхарунда  552
764	Бхогавати  415, 574, 597
765	Бхригупрасравана  597
766	Бхригутунга  597
767	Вайджаянта  505
768	Вайкунтха  528
769	Ванаю  598
770	Ванга  54, 598
771	Варутха  553
772	Васваукасара  571, 598
773	Васумати  599
774	Ватса  537
775	Ведашрути  225, 534, 599
776	Видарбха  599
777	Видеха  599
778	Виндхья  508, 599, 611
779	Випаша  550, 599
780	Вираматсья  552
781	Вишала=1  599
782	Вишала=2  599
783	Вишнупада  550, 600
784	Гандхамадана  538, 600
785	Гая  583, 600
786	Гималаи  467
787	Гиривраджа  600
788	Гокарна  600
789	Гомати  225, 317, 534, 553, 600
790	Грихи  316, 551
791	Дандака  101, 326, 513, 590, 601
792	Дардура  510, 567, 601
793	Джамбудвипа  601
794	Джамбупрастха  553
795	Джанастхана  590, 602
796	Дравида  54, 602
797	Дхармавардхана  552, 602
798	Дхармаранья  602
799	Икшумати  309, 550, 603
800	Индия  601, 612
801	Индрашира  551
802	Иравата  551
803	Кайласа  84, 603, 607
804	Калинганагара  553, 603
805	Калинди  255–257, 459–460, 539, 603
806	Камбоджа  604
807	Кампилья  604
808	Капивати  317, 553, 604
809	Карманаса  604
810	Каруша  604
811	кауравы  605
812	Каушамби  537, 604, 606
813	Каушики  604, 612
814	Каши  54, 508, 595, 604
815	кекаи  12, 499, 603, 617
816	Кекая  605
817	Кишкиндха  605
818	Косала, или Кошала  605
819	Кулинга  550, 552, 605
820	Куру  385, 549–550, 567, 605, 615
821	Куруджангала  550, 605
822	Кутика  553
823	Кутикоштика  552
824	Кушаплава  606
825	Лохитья  553
826	Магадха  54, 606
827	Магадхи  600, 606, 610, 613
828	Майнака  606
829	Малада  606
830	Малая  567, 606
831	Мальявати  262, 541
832	Манаса  571, 607
833	Мандакини  393, 397, 402–404, 414–415, 433, 436, 440, 444, 469, 541, 568, 571–572
834	Мандара  607
835	Матсья  54, 607, 619
836	Махендра  175, 608
837	Маходая  608
838	Меру  22, 79, 84, 86, 90, 195, 328, 375, 529, 554, 595, 601, 608–609
839	Кедарнатх  608
840	Митхила  608
841	Налини  402, 571, 591, 608
842	Нандана  549, 596, 609
843	Нандиграма  609
844	нишады  365, 378, 563
845	обитель  49, 66, 110, 162, 188, 251, 256, 274, 289, 292, 294, 384, 392, 413, 454, 469, 479–480, 506, 517, 538, 540, 545, 564, 566, 573, 585, 591, 597, 606, 614
846	обитель Бхарадваджи  469
847	обитель Бхригу  597
848	обитель Вальмики  540, 614
849	обитель Рамы  413, 573
850	обитель Триджаты  162
851	обитель Ямы  49, 66, 188, 274, 292, 294, 506
852	Павани  609
853	Пампа  609
854	пандавы  605
855	Панчала  549, 609
856	Прагвата  552
857	Праламба  609
858	Праяга  510, 538, 566, 610
859	Аллахабад  510, 538, 566, 610
860	Пушкары, или Пушкара  610
861	Раджагриха  504, 610
862	Рикшавата  611
863	Ришьямука  611
864	Санкашья  612
865	Сарасвати  316, 552, 612
866	Сараю  162, 180, 226, 284, 286, 288–289, 343, 403, 557, 594, 607, 612
867	Сарватиртха  553
868	Саувира  54, 612
869	Саугандхика  571
870	Саураштра  54, 612
871	Синдху  54, 612
872	Сита  26–27, 29, 65, 88–89, 91, 136–138, 143–146, 152–154, 158–159, 163–164, 169, 182–187, 191, 193–195, 197, 215, 222, 233, 243–245, 249, 251, 253, 255–257, 260, 267, 270, 274–277, 300, 325, 369, 372–373, 375, 402, 404, 432, 438, 468, 478, 482, 485–486, 490–491, 502, 508, 514, 520, 522, 524–525, 531, 543, 569, 601, 612, 615
873	Стханумати  317, 553
874	Судама  552, 613
875	Судаман  550, 613
876	Судхарма  355, 562
877	Сумагадхи  606, 613
878	Сучакшу  613
879	Сьяндика  534, 614
880	Тамаса  213, 614
881	Теджобхибхавана  550
882	Торана  552
883	Удджихана  553
884	Уттарага  553
885	Уттара-куру  614
886	хайхаи  459
887	Хастинапура  549, 615
888	Хастиприштака  553
889	Хладини  316, 615
890	Чайтраратха  552, 567–568
891	Читракута  393, 397, 399, 401, 412, 434, 540, 561, 570, 615
892	Шалмали  309, 550, 616
893	Шараданда  550, 616
894	Шатадру  316, 550, 552, 616
895	Шилаваха  552, 616
896	Шона  604, 606, 616
897	Шрингавера  535, 616
898	Экасала  553, 617
899	Предметно-терминологический указатель
900	агнихотра  538, 575
901	ад  113, 151, 187, 330–331, 358, 427, 449–450, 454, 515, 584
902	адхикриты  561
903	акаша (пустое пространство, эфир)  458, 587
904	алтарь  48, 75, 133, 145, 158, 201, 415–416, 486, 490, 538, 540, 560, 580, 592
905	амрита или напиток бессмерития см. ракшасы, ракшаси
906	анвикшики  576
907	апсара, апсары  53, 228, 388, 567, 594, 600–601, 608, 610–613
908	арии  21, 501, 508, 518
909	артха см. Тилака
910	атман  549, 555, 577
911	ашвамедха  419
912	ашрамы  582–583
913	брахмачарья, ученик  427, 524, 536, 582–583
914	ванапрастха, отшельник  57, 107, 121, 130, 132, 144–145, 177, 182, 188, 218, 242, 285–286, 290, 345, 409, 416, 439, 459, 477, 480, 499, 512, 518, 521–522, 535, 538, 546, 583, 599, 607, 611, 613, 616
915	грихастха, гархастха, домохозяин  446, 582–583
916	саньяса, аскет  100, 107, 113, 189, 231, 242–243, 285–286, 288–290, 294, 327, 415, 446, 451, 521, 536, 543, 545, 547, 574, 582–583
917	аюрведа  602
918	бали  75, 509, 519, 596, 598
919	барабан  12, 354, 561, 602
920	белый зонт  13, 19, 103, 410, 499
921	божественные риши см. Риши
922	божественные мудрецы см. Риши
923	брахман, брахманы  8–9, 13–14, 16, 18–20, 25, 35, 73, 77, 79, 81, 89, 129, 134, 137, 147–148, 153, 157–163, 167, 175, 206, 211–212, 244, 278, 292, 304–305, 307, 309, 314, 318, 326, 344, 355, 362, 379–380, 411, 419, 422–424, 451, 456–457, 498, 500–501, 511, 519, 521, 523, 532, 537, 549, 558, 566, 578, 580, 584, 610
924	брахмариши см. Риши
925	брахманы см. Варны
926	брахмачарин  562
927	буддхи  576
928	бхуты  56, 135, 507–508
929	бытие  444, 571, 582
930	вадава, или бадава  542
931	сын Аурвы  542
932	вадака  511
933	ваджапея  532
934	вайдья (умник, ученый, врач)  4, 159, 421, 424, 575
935	вайшьи см. варны
936	ванара (рикша, гопучха, голангула)  611
937	варны  94, 446, 516, 546, 582, 610
938	брахманы  8–9, 13–14, 16, 18–20, 25, 35, 73, 77, 79, 81, 83, 89, 105, 129, 134, 137, 147–148, 153, 157–163, 167, 175, 206, 211–213, 243–244, 278, 292, 303–305, 307, 309, 314, 318, 326, 343–344, 355, 360, 362, 379–380, 411, 419, 422–424, 451, 456–457, 475, 491, 498, 500–501, 511, 515, 519, 521, 523, 532, 537, 549, 557–558, 566, 576, 578, 580, 584, 586, 588, 610
939	вайшьи  287, 360, 422, 546–547
940	кшатрии  47, 243, 279, 289–290, 294, 306, 355, 360, 422, 498, 500, 511, 515, 537, 549, 558, 582, 610–611
941	шудры  287, 546–547
942	васу  598–599
943	вахана  600
944	веданги  9, 16, 78
945	веды  9, 16, 74, 78, 105, 129, 134, 137, 213, 292, 318, 513, 518, 521, 534, 562, 576–577, 582–583, 597, 599, 609, 611–612
946	Атхарваведа  568
947	Ригведа  505, 515, 568, 571, 583, 591, 594–602, 607, 610, 612, 615, 617, 619–620
948	Самаведа  343, 557
949	верхний мир (небо)  8, 11, 22, 25, 31, 50–52, 56, 70–72, 75–76, 85–86, 93–94, 107, 113, 115, 118, 129, 132, 135, 141–142, 151–154, 164, 168, 172, 185, 190, 195, 199, 203, 220, 223–224, 228, 249, 253, 275, 284, 290, 293–295, 300, 302–304, 306, 317, 323, 330–331, 342, 345, 348, 350, 354, 356–357, 362, 366, 379, 385–389, 391, 394, 396–399, 401, 405, 417, 426, 428–432, 434–435, 437, 440–441, 443, 451, 453–456, 459, 466, 472–473, 475, 483, 485, 487, 490, 499, 502, 506, 509–510, 516–517, 520, 522, 525, 535, 539, 541, 543, 546–547, 562, 564, 568, 587, 589, 592, 595, 608–609, 611–612, 614, 616
950	видьядхары  400, 570–571
951	вина  111, 181, 338, 382, 384–385, 388–389, 428, 473, 598, 613
952	виная  528
953	Вишакха  199, 529
954	гандхарвы, гандхарви  56, 385, 391, 466, 552, 601, 612, 614–615
955	гетеры  20, 77, 178, 234, 297
956	гуру  31, 66, 98, 111, 157, 186, 285, 292, 337, 339, 350, 359, 365, 411, 445, 454–455, 462, 469, 484, 503, 514, 516, 523, 529, 545, 559, 570, 573–574, 582, 585
957	дайтьи  132, 134, 519, 596, 598, 602
958	дакшина  519, 547
959	дандаки  44, 513, 602
960	дваждырожденные  32, 39, 60, 81, 147, 157, 212, 278, 377, 450, 456, 511, 532, 546
961	джата (косица)  285, 536
962	джьештха  590
963	династия  502, 547, 562, 587, 594–597, 599, 601–603, 605, 607–614, 616–617
964	дхармашастра  576
965	дыхание  9, 27, 234, 278, 295, 498, 535, 547
966	евнухи  297
967	жертва, или возлияние на огне  25, 31, 75, 105–106, 129, 133–134, 145, 152, 158, 165, 179, 201, 205, 212–213, 231, 244, 251, 258, 260–261, 268, 279, 291–292, 304, 306, 318, 320, 335, 339, 343, 373, 394, 414, 419, 425, 429, 439–440, 449, 452, 454, 457, 472, 479, 491, 513, 518–519, 524, 527–528, 530–531, 538–540, 547, 556–557, 579–580, 583–584, 586–587, 597, 610, 614
968	жертвенная пища  433, 452, 580
969	жертвенная утварь  472
970	жертвенник  151, 262, 306, 472, 479, 540, 590
971	жертвенное возлияние  472
972	жертвенное масло (жир)  134
973	жертвенный дар  579
974	жертвенный дар (подношение, приношение)  519, 579
975	жертвенный напиток  612
976	жертвенный огонь  556, 594
977	жертвенный рис  134
978	жертвенный хворост  131
979	жертвоприношение предкам  584
980	заклинание  134
981	Бала  596
982	Варуна  7, 79, 83, 89, 132, 157, 307, 487, 497, 523, 567, 594–595, 597–598
983	Дайтья  519
984	Макара  510
985	Сатьяван  149, 521–522, 603, 612
986	знамя Индры, или знамя Шакры, или знамя супруга Шачи.  278, 344, 346, 544, 555, 558
987	йога  554
988	йоджана  410, 538
989	кавья  603, 610, 617
990	каларатри (ночь гибели мира)  204, 327, 530
991	кальпа  530, 542, 607
992	картика  590
993	каштха  519
994	киннари  50–51, 53, 65, 110, 506
995	киннары  254, 397, 400, 569, 571
996	коти  313, 526
997	Криттики  605
998	кроша  255, 258, 380, 538, 543, 566
999	кшатрии см. Варны
1000	локаятики (неверующие брахманы)  422, 576, 584, 586
1001	лотосоокий, лотосоокая  24, 53, 71, 142, 177, 223, 236, 259, 322, 438
1002	Лунная династия  609, 617
1003	магадхи  600, 606, 610, 613
1004	мала  275, 519
1005	манас  571, 607
1006	маруты  21, 131, 447, 519, 607
1007	мир богов  153, 240, 509
1008	мир Брахмы, или брахмалока  244, 443
1009	мир Индры, или третье небо, или небо Индры  52, 113, 316, 331, 430, 451, 455, 517, 546, 551, 608
1010	наги  228, 519, 574, 597–598
1011	настика (безбожие)  424, 577, 585
1012	нишка  524, 551
1013	одежда (платье) из лыка  57, 67, 99–100, 120, 130, 144, 182–187, 231, 242, 291, 325, 328, 335, 338, 371, 376, 416, 418, 426, 428, 432, 467, 477, 490, 512, 527, 574
1014	оружие  131, 157, 163, 178, 194, 208, 290, 337, 364, 380, 398, 406, 408, 412, 472, 524, 531
1015	Агнея, или Шикхара, стрела Агни  316, 552
1016	божественное оружие, сыновья Праджапати Кришашвы  157, 208, 531, 602, 605, 613
1017	ваджра, или перун Индры (Шакры)  68, 89, 125, 290, 332, 430, 498, 508, 511, 614
1018	оружие Индры  498
1019	Пинака, лук Шивы-Рудры, Рамы, Джанаки, божественный лук, лук-сокровище  488
1020	Сухой, дротик  414
1021	Тамаса, стрела (?), наводящая тьму  213–217, 540, 614
1022	отшельник, отшельники  57, 61, 107, 121, 130, 132, 139, 144–145, 157, 177, 182, 188, 218, 242, 251, 285–286, 290, 345, 370, 384, 409, 414, 416, 439, 459, 477–480, 491, 499, 512, 518, 521–522, 527, 533, 535–536, 538, 546, 564, 583, 591, 599, 607, 611, 613, 616
1023	пада  415, 527, 561, 566, 591
1024	патала (подземный мир)  66
1025	пахтанье (молочного) океана  134, 501, 519, 598, 602, 607, 614
