301	[No Paragraph Style]	a-Каусалья, или Каушалья  8, 23, 26–27, 37, 39–40, 59, 62, 64, 66–67, 88, 91, 104–106, 110, 112–113, 115–116, 118, 126, 128–131, 133–136, 139, 155–156, 159–160, 168, 187, 191, 193, 197–198, 201, 203–204, 207, 210, 233–234, 238, 247–248, 257, 264–266, 268, 272–274, 277, 280–283, 294–296, 298–300, 313, 322, 325, 328, 331, 333, 335–336, 340, 343–344, 348, 361, 370, 372, 379, 381, 393–395, 419, 436–438, 484, 501–503, 509, 513–515, 517–519, 523–524, 529–531, 537, 542–545, 548, 551, 554–557, 563, 580, 592, 604
302	[No Paragraph Style]	a-дочь царя Косалы  299, 548
303	[No Paragraph Style]	a-жена (супруга) Дашаратхи  104, 395, 437, 513, 603–604
304	[No Paragraph Style]	a-мать Рагхавы  42
305	[No Paragraph Style]	a-мать Рамы  35, 62, 110, 134, 195–196, 203, 210, 233, 274, 280, 296, 313, 370, 508, 604, 611
306	[No Paragraph Style]	a-свекровь царевны Митхилы  190
307	[No Paragraph Style]	a-царица-мать  344, 448
308	[No Paragraph Style]	a-Кашьяпа=1  17, 22, 113, 303, 458, 515, 594, 596, 599–602, 604, 607, 609, 611
309	[No Paragraph Style]	a-Ариштанеми  596
310	[No Paragraph Style]	a-сын Маричи  17, 458, 604
311	[No Paragraph Style]	a-Кашьяпа=2  17, 22, 113, 303, 458, 515, 594, 596, 599–602, 604, 607, 609, 611
312	[No Paragraph Style]	a-Кету  502
313	[No Paragraph Style]	a-Кешини  605, 611
314	[No Paragraph Style]	a-Киртирата  605
315	[No Paragraph Style]	a-царственный риши=6  21
316	[No Paragraph Style]	a-Киртиратха  605
317	[No Paragraph Style]	a-Корова, исполняющая желания
318	[No Paragraph Style]	a-божественная корова  615
319	[No Paragraph Style]	a-Нандини  615
320	[No Paragraph Style]	a-Сурабхи  332–333, 555, 601, 615
321	[No Paragraph Style]	a-Шабала  615
322	[No Paragraph Style]	a-Кришашва  605
323	[No Paragraph Style]	a-Кришна  153, 598, 601, 604–606
324	[No Paragraph Style]	a-Васудева  598
325	[No Paragraph Style]	a-сын Васудевы  598
326	[No Paragraph Style]	a-Кубера  84, 133, 160, 177, 387, 412, 511, 519, 552, 567–568, 571, 573, 597–598, 600, 603, 605, 610, 615
327	[No Paragraph Style]	a-Вайшравана  79, 83, 88, 92, 307, 597
328	[No Paragraph Style]	a-владыка богатств  89, 511
329	[No Paragraph Style]	a-Кукши  458, 605
330	[No Paragraph Style]	a-сын Икшваку=2  458, 605, 609
331	[No Paragraph Style]	a-Кумбхакарна  600, 605
332	[No Paragraph Style]	a-брат Раваны=2  478, 599, 605–606
333	[No Paragraph Style]	a-Куша=1  596, 598, 600, 602, 604–606
334	[No Paragraph Style]	a-сын Брахмы  591, 601, 607, 609
335	[No Paragraph Style]	a-сын Праджапати=2  597
336	[No Paragraph Style]	a-Куша=2  596, 598, 600, 602, 604–606
337	[No Paragraph Style]	a-Кушадхваджа  606–607, 612, 616
338	[No Paragraph Style]	a-Кушамба  604, 606
339	[No Paragraph Style]	a-Кушанабха  596, 601, 606
340	[No Paragraph Style]	a-сын Куши  602, 606
341	[No Paragraph Style]	a-царственный риши=7  21
342	[No Paragraph Style]	a-Кушашва  606, 612
343	[No Paragraph Style]	a-сын Сахадевы  606
344	[No Paragraph Style]	a-Кхара  478–479, 602, 606
345	[No Paragraph Style]	a-младший брат Раваны  478, 606
346	[No Paragraph Style]	a-Лава  606
347	[No Paragraph Style]	a-Лакшмана  4, 14, 26–28, 39, 41, 69, 89–90, 102, 107, 110, 112, 114–116, 119, 121–122, 126, 154–161, 164–165, 168–169, 171, 182–183, 193–195, 197, 203, 205–209, 211–212, 215–217, 221, 223, 229, 231–233, 235, 238, 242–243, 245–249, 251, 253, 256–261, 267, 269–270, 273–275, 283, 302, 304, 312–314, 325–326, 328, 340, 342, 346–347, 350, 358, 361, 364, 368–369, 372–373, 376–377, 381–382, 394, 398, 400, 402, 404–406, 408–410, 412, 414–416, 426, 430, 432–433, 436–439, 448–450, 478, 481, 488–489, 491–492, 500, 504, 508, 513–514, 516–517, 525, 528, 530, 536–537, 539–540, 548, 551, 569–570, 572–574, 588, 601, 603, 606, 613–615
348	[No Paragraph Style]	a-брат Рамы=2  193, 273, 340, 359, 489, 597, 603, 607, 616
349	[No Paragraph Style]	a-младший брат Бхараты  257, 539
350	[No Paragraph Style]	a-младший брат Рамы  273, 489, 597, 616
351	[No Paragraph Style]	a-потомок Рагху  21, 49, 83, 86, 99, 106, 131, 135, 138, 147–148, 154, 156, 170–171, 178, 217, 232, 249, 252, 262, 311, 411, 416, 468, 481, 491, 610
352	[No Paragraph Style]	a-преданный брат Рамы  193
353	[No Paragraph Style]	a-сын Сумитры=1  16, 28, 41, 103, 116, 118–120, 154–158, 160, 214–215, 230, 235, 244–246, 248, 250–251, 258, 261, 334, 405–406, 409–410, 412, 450, 500, 532, 536
354	[No Paragraph Style]	a-услада матери Сумитры  102
355	[No Paragraph Style]	a-Мадху=1  522, 606
356	[No Paragraph Style]	a-Мадху=2  522, 606
357	[No Paragraph Style]	a-Мадхушпанда (Мадхучханда, Мадхучхандаса, Махишьянда, Махишпанда, Мадхушпанда)  606
358	[No Paragraph Style]	a-Майнда  601, 606
359	[No Paragraph Style]	a-Мандави  607
360	[No Paragraph Style]	a-Мандхатар  459, 607
361	[No Paragraph Style]	a-Мантхара=1  34–38, 40, 43, 46–50, 300, 345, 347–349, 435, 503–505, 559, 607
362	[No Paragraph Style]	a-Мантхара=2  34–38, 40, 43, 46–50, 300, 345, 347–349, 435, 503–505, 559, 607
363	[No Paragraph Style]	a-Ману  225, 318, 458, 498, 515, 534, 553, 556, 576, 578–579, 583–584, 586, 597, 599, 603, 607, 620
364	[No Paragraph Style]	a-отец Икшваку  553
365	[No Paragraph Style]	a-сын Вивасвата, или Вайвасвата  292, 295, 458, 546, 607
366	[No Paragraph Style]	a-хранитель мира  17, 245, 292, 546, 600, 608
367	[No Paragraph Style]	a-Марича  17, 458, 604, 607, 613–614
368	[No Paragraph Style]	a-сын Тараки  607
369	[No Paragraph Style]	a-Маричи  17, 458, 604, 607, 613–614
370	[No Paragraph Style]	a-сын Брахмы  591, 601, 607, 609
371	[No Paragraph Style]	a-Маркандея  303, 602, 607
372	[No Paragraph Style]	a-Диргхаюс  549, 602
373	[No Paragraph Style]	a-Мару=1  461, 607
374	[No Paragraph Style]	a-Мару=2  461, 607
375	[No Paragraph Style]	a-Матали  78, 194, 510, 528, 607
376	[No Paragraph Style]	a-возничий Индры  528
377	[No Paragraph Style]	a-советник Индры  510
378	[No Paragraph Style]	a-Маудгалья  303, 549, 608
379	[No Paragraph Style]	a-Махавира  608
380	[No Paragraph Style]	a-Махападма  608
381	[No Paragraph Style]	a-Махаратха  608
382	[No Paragraph Style]	a-Махароман  608
383	[No Paragraph Style]	a-Махидхрака  608
384	[No Paragraph Style]	a-Маходая  608
385	[No Paragraph Style]	a-Мегханада  603, 608
386	[No Paragraph Style]	a-Индраджит  600, 603, 608
387	[No Paragraph Style]	a-победитель Индры  603, 608
388	[No Paragraph Style]	a-сын Раваны  595, 600, 603, 608
389	[No Paragraph Style]	a-Мена  608
390	[No Paragraph Style]	a-Менака  608
391	[No Paragraph Style]	a-Митра  379, 565–566
392	[No Paragraph Style]	a-Митхи  608
393	[No Paragraph Style]	a-Мишракеши  385, 388, 608
394	[No Paragraph Style]	a-Мохини  608
395	[No Paragraph Style]	a-Набхага  461, 587, 608
396	[No Paragraph Style]	a-сын Нахуши=1  461, 502, 587, 617
397	[No Paragraph Style]	a-сын Яяти  587
398	[No Paragraph Style]	a-Нагадатта  385, 608
399	[No Paragraph Style]	a-Нала  608
400	[No Paragraph Style]	a-Налини, подруга Анасуи  402, 571, 591, 608
401	[No Paragraph Style]	a-Нандивардхана  609
402	[No Paragraph Style]	a-Нарада  132, 387, 609
403	[No Paragraph Style]	a-великий риши  251, 253, 255, 288, 307, 386, 391, 394, 414, 546, 595
404	[No Paragraph Style]	a-сын Брахмы  591, 601, 607, 609
405	[No Paragraph Style]	a-Нахуша  29, 292, 357, 461, 502, 562, 587, 609, 617
406	[No Paragraph Style]	a-сын Амбариши  461
407	[No Paragraph Style]	a-Никула  309, 550
408	[No Paragraph Style]	a-Нила  609
409	[No Paragraph Style]	a-Ними  601, 608–609
410	[No Paragraph Style]	a-Пака  609
411	[No Paragraph Style]	a-Прабхаса  598
412	[No Paragraph Style]	a-Правриддха  587, 603, 609
413	[No Paragraph Style]	a-сын Рагху  460, 587
414	[No Paragraph Style]	a-Прасенаджит  459, 609
415	[No Paragraph Style]	a-Пратиндхака  609
416	[No Paragraph Style]	a-Пратьюша  598
417	[No Paragraph Style]	a-Прахлада  596, 599
418	[No Paragraph Style]	a-Прашушрува, или Прашушрука  461, 587, 610
419	[No Paragraph Style]	a-Притхиви  610
420	[No Paragraph Style]	a-Земля  15, 17, 56, 125, 208, 376, 386, 396, 408, 434, 463
421	[No Paragraph Style]	a-Притху  459, 610
422	[No Paragraph Style]	a-Пуластья  600, 610
423	[No Paragraph Style]	a-Пулома  610
424	[No Paragraph Style]	a-мать Кавьи  610
425	[No Paragraph Style]	a-Пунарвасу  25
426	[No Paragraph Style]	a-Пундарика  388, 610
427	[No Paragraph Style]	a-Пуру  617
428	[No Paragraph Style]	a-Пушан  131, 610
429	[No Paragraph Style]	a-Равана  4, 7, 478, 497, 588, 595, 599–603, 605–608, 610, 614–615
430	[No Paragraph Style]	a-Дашагрива, или десятишеий  465, 588, 601
431	[No Paragraph Style]	a-сын Вишраваса  605, 610
432	[No Paragraph Style]	a-Рагхава  15, 17, 22–25, 35, 40–42, 45, 48–49, 59–61, 64, 67, 71–72, 78, 80, 83, 86, 90–91, 97, 101, 104, 106–107, 109–112, 122, 124–125, 128, 134, 136–137, 141–142, 147–149, 156–158, 161, 164, 166, 168–169, 171, 173, 177, 181–182, 185, 188, 192, 194–195, 197, 204, 207, 209–210, 215, 218–219, 221–223, 225, 227, 229–230, 236–237, 242, 249, 253–256, 261, 263, 267–269, 272, 275, 277, 279, 281, 287–288, 294, 296, 301–302, 317, 319, 325, 328–330, 335, 344, 350, 355, 358, 361, 366–367, 373, 376–377, 380–381, 393, 398, 405–407, 410, 413, 415, 418–419, 422, 424–425, 430, 432–433, 437, 439, 441, 444–445, 448, 451, 462–464, 467–470, 476, 478, 480–482, 486, 489, 491, 533, 542, 566, 570, 588, 591, 593, 610
433	[No Paragraph Style]	a-Рагхавы  24, 35, 40, 42, 59, 67, 78, 86, 101, 111, 156, 166, 181, 192, 195, 197, 207, 219, 221–222, 236, 269, 301–302, 373, 398, 448, 460, 467, 476, 482, 533, 570
434	[No Paragraph Style]	a-Рагху  14, 21, 49, 55–56, 76, 83, 86, 99, 106, 126, 131, 135, 138, 147–148, 154, 156, 170–171, 178, 217–218, 232, 245, 249, 252, 258, 262, 291, 300, 308, 310–311, 368, 382, 404, 411, 416, 460, 468–469, 481, 488, 491, 587, 589, 610
435	[No Paragraph Style]	a-сын Какутстхи=1  460, 613
436	[No Paragraph Style]	a-Рама=2  4, 7–8, 10–11, 13–49, 51, 55, 57–69, 71–76, 78–108, 110, 112–113, 115–116, 118, 122, 125–131, 133–136, 140–141, 143, 146–151, 154–155, 157–170, 175, 177–185, 187–189, 191–197, 199–200, 202–205, 207–227, 229–237, 239, 241–246, 249–258, 260–267, 269–280, 282–283, 294–296, 300–302, 304, 308, 312–314, 324–331, 333–337, 339–340, 342, 345, 347, 349–351, 357–364, 366–370, 372–378, 381–382, 387, 389, 394–395, 398–399, 402, 404–418, 426–427, 429, 431–441, 444, 447, 451, 453, 457–458, 461–470, 473–484, 488–492, 497–500, 502–505, 507–509, 511–520, 522–545, 547–548, 551, 554, 558–566, 569–570, 572–575, 578–582, 584, 586–591, 594–617, 620–621
437	[No Paragraph Style]	a-брат Лакшманы  14, 223, 243, 251, 273, 346–347
438	[No Paragraph Style]	a-верный своей цели  260, 540
439	[No Paragraph Style]	a-владыка Косалы=2  225, 402, 534
440	[No Paragraph Style]	a-Владыка мира  74, 78, 415
441	[No Paragraph Style]	a-любимец царя  127
442	[No Paragraph Style]	a-любимый людьми, или локарама  10, 17, 127, 199, 505, 542
443	[No Paragraph Style]	a-наследник рода Рагху  126
444	[No Paragraph Style]	a-потомок великого рода=2  16
445	[No Paragraph Style]	a-потомок Икшваку  33, 74, 166, 175, 226, 229, 237, 316, 595
446	[No Paragraph Style]	a-потомок Какутстхи  28–29, 79, 127–128, 178, 195, 211, 217, 221, 232, 235, 239, 252–253, 259, 364, 378, 412, 426, 431–432, 462, 464, 466, 502, 533, 588
447	[No Paragraph Style]	a-потомок славного рода  374
448	[No Paragraph Style]	a-потомок царственного рода  9
449	[No Paragraph Style]	a-Рагхава, или потомок Рагху  15, 17, 21–25, 35, 40–42, 45, 48–49, 59–61, 64, 67, 71–72, 78, 80, 83, 86, 90–91, 97, 99, 101, 104, 106–107, 109–112, 122, 124–125, 128, 131, 134–138, 141–142, 147–149, 154, 156–158, 161, 164, 166, 168–171, 173, 177–178, 181–182, 185, 188, 192, 194–195, 197, 204, 207, 209–210, 215, 217–219, 221–223, 225, 227, 229–230, 232, 236–237, 242, 249, 252–256, 261–263, 267–269, 272, 275, 277, 279, 281, 287–288, 294, 296, 301–302, 311, 317, 319, 325, 328–330, 335, 344, 350, 355, 358, 361, 366–367, 373, 376–377, 380–381, 393, 398, 405–407, 410–411, 413, 415–416, 418–419, 422, 424–425, 430, 432–433, 437, 439, 441, 444–445, 448, 451, 462–464, 467–470, 476, 478, 480–482, 486, 489, 491, 533, 542, 566, 570, 588, 591, 593, 610
450	[No Paragraph Style]	a-старший брат Бхараты  9, 16, 438, 498
451	[No Paragraph Style]	a-старший брат Лакшманы  14, 223, 251, 448
452	[No Paragraph Style]	a-сын Дашаратхи  94, 183, 196, 217, 222, 231, 233, 236, 243, 317, 341, 364, 369, 375, 381, 396, 399, 415, 438, 445, 456, 473, 579, 606, 610
453	[No Paragraph Style]	a-сын Каусальи  88, 556
454	[No Paragraph Style]	a-услада матери Каусальи  325, 381
455	[No Paragraph Style]	a-услада рода Рагху  368
456	[No Paragraph Style]	a-Хираньянабха, или “чей пупок сияет как золото”  335, 556
457	[No Paragraph Style]	a-Рама Джамадагнья  113, 515, 601, 610–611
458	[No Paragraph Style]	a-Джамадагнья  113, 515, 601, 610–611
459	[No Paragraph Style]	a-Парашурама, или Рама с топором  601, 610–611
460	[No Paragraph Style]	a-потомок Бхригу=2  459, 601, 611
461	[No Paragraph Style]	a-Рама=1  4, 7–8, 10–11, 13–49, 51, 55, 57–69, 71–76, 78–108, 110, 112–113, 115–116, 118, 122, 125–131, 133–136, 140–141, 143, 146–151, 154–155, 157–170, 175, 177–185, 187–189, 191–197, 199–200, 202–205, 207–227, 229–237, 239, 241–246, 249–258, 260–267, 269–280, 282–283, 294–296, 300–302, 304, 308, 312–314, 324–331, 333–337, 339–340, 342, 345, 347, 349–351, 357–364, 366–370, 372–378, 381–382, 387, 389, 394–395, 398–399, 402, 404–418, 426–427, 429, 431–441, 444, 447, 451, 453, 457–458, 461–470, 473–484, 488–492, 497–500, 502–505, 507–509, 511–520, 522–545, 547–548, 551, 554, 558–566, 569–570, 572–575, 578–582, 584, 586–591, 594–617, 620–621
462	[No Paragraph Style]	a-сын Джамадагни  601
463	[No Paragraph Style]	a-Рамбха  611
464	[No Paragraph Style]	a-Раху  25, 51, 167, 472, 501–502, 506, 525, 545, 611
465	[No Paragraph Style]	a-Раштравардхана  611
466	[No Paragraph Style]	a-Ренука  114, 515, 611
467	[No Paragraph Style]	a-Ричика  611–612
468	[No Paragraph Style]	a-потомок Бхригу=3  459, 601, 611
469	[No Paragraph Style]	a-Ришьяшринга  567, 599, 604, 611, 616, 620
470	[No Paragraph Style]	a-внук Кашьяпы  611
471	[No Paragraph Style]	a-сын Вибхандаки  611
472	[No Paragraph Style]	a-Ромапада, или Ломапада  611, 616
473	[No Paragraph Style]	a-Рохини  91, 472, 485, 511, 529, 592, 597, 611
474	[No Paragraph Style]	a-жена Чандры (Месяца)  91, 472, 511
475	[No Paragraph Style]	a-Савитри  149, 484, 521–522, 603, 612
476	[No Paragraph Style]	a-Сагара  113, 179–180, 229, 292, 460, 499, 515, 535, 587, 595–596, 603, 605, 611, 613
477	[No Paragraph Style]	a-потомок Какутстхи  28–29, 79, 127–128, 178, 195, 211, 217, 221, 232, 235, 239, 252–253, 259, 364, 378, 412, 426, 431–432, 462, 464, 466, 502, 533, 588
478	[No Paragraph Style]	a-Сампати  611
479	[No Paragraph Style]	a-Самудра  113, 515, 611
480	[No Paragraph Style]	a-владыка рек  74, 113, 244, 515
481	[No Paragraph Style]	a-Океан  62, 244, 467
482	[No Paragraph Style]	a-Санаткумара  611
483	[No Paragraph Style]	a-Сатьяван  149, 521–522, 603, 612
484	[No Paragraph Style]	a-сын Дьюматсены  149
485	[No Paragraph Style]	a-Сатьявати  604, 611–612
486	[No Paragraph Style]	a-Каушики  604, 612
487	[No Paragraph Style]	a-сестра Вишвамитры  604, 612
488	[No Paragraph Style]	a-Сахадева  606, 612
489	[No Paragraph Style]	a-Сварнароман  612
490	[No Paragraph Style]	a-Сиддхартха=2  180–181, 308, 597, 612
491	[No Paragraph Style]	a-Синхика  612
492	[No Paragraph Style]	a-Сита  4, 26–29, 31, 65, 87–89, 91, 100, 102, 115, 136–138, 143–146, 149, 151–154, 157–159, 163–164, 169, 173, 182–187, 190–191, 193–195, 197, 203, 205, 208–209, 212, 214–215, 217, 221–222, 225, 232–233, 236, 238, 242–246, 248–249, 251–257, 259–260, 267, 270, 273–277, 300, 325–326, 334, 369, 371–373, 375, 382, 399, 402, 404–406, 408, 412, 415–416, 430, 432, 438, 449, 468, 478, 481–482, 485–486, 489–492, 499, 502, 504, 508, 514, 519–525, 528, 530–531, 536, 539, 543, 569, 573, 583, 592, 596, 599, 601, 603, 605, 607–609
493	[No Paragraph Style]	a-дочь Джанаки (царя Видехи)  138, 149, 152, 182–183, 187, 193, 202, 257–258, 269, 412, 432, 438
494	[No Paragraph Style]	a-супруга (жена) Рамы  39, 91, 375, 438, 489, 504, 612
495	[No Paragraph Style]	a-царевна Видехи (Митхилы)  27, 29, 32, 65, 107, 136, 139–140, 148–149, 159, 163, 168–169, 184, 187, 190, 207–208, 215, 237–238, 244, 251, 256–257, 259, 270, 273, 275–277, 375–376, 402, 404, 410, 431, 434, 450, 478, 481–486, 490–491, 502, 508, 543, 592
496	[No Paragraph Style]	a-Сканда  132, 604–605
497	[No Paragraph Style]	a-Картикея, или Карттикея  604–605
498	[No Paragraph Style]	a-Кумара  605
499	[No Paragraph Style]	a-Сома=1  79, 83, 132–133, 385, 455, 511, 529, 567, 585, 592, 597–598, 601, 611–612
500	[No Paragraph Style]	a-Сома=2  79, 83, 132–133, 385, 455, 511, 529, 567, 585, 592, 597–598, 601, 611–612
501	[No Paragraph Style]	a-Сомада  612, 614
502	[No Paragraph Style]	a-дочь Урмилы  612
503	[No Paragraph Style]	a-Сомадатта  603, 612
504	[No Paragraph Style]	a-Сринджая  612
505	[No Paragraph Style]	a-Субаху  531, 612–613
506	[No Paragraph Style]	a-сын Тимидхваджи  208, 531
507	[No Paragraph Style]	a-Суврата  461, 587, 612
508	[No Paragraph Style]	a-Сугрива  4, 597, 605–606, 609, 611, 613–616
509	[No Paragraph Style]	a-сын бога Солнца  546, 613
510	[No Paragraph Style]	a-царь обезьян  595, 597, 613, 615
511	[No Paragraph Style]	a-Судамана  309, 613
512	[No Paragraph Style]	a-Сударшана  461, 613
513	[No Paragraph Style]	a-сын Шанкханы  461
514	[No Paragraph Style]	a-Судханван=1  419, 575, 613
515	[No Paragraph Style]	a-Судханван=2  419, 575, 613
516	[No Paragraph Style]	a-Судхрити  613
517	[No Paragraph Style]	a-Сукету=1  613
518	[No Paragraph Style]	a-Сукету=2  613
519	[No Paragraph Style]	a-царственный риши=8  21
520	[No Paragraph Style]	a-Сумантра  20–21, 24, 77–80, 82–89, 166–168, 174, 178, 189, 194, 197, 213, 215, 217, 229, 231, 236–239, 241, 243, 245–246, 262–267, 272, 274, 346, 355, 358–359, 365, 398, 413, 417, 432, 463, 501, 510–511, 528–529, 533, 541–543, 562–564, 570, 613
521	[No Paragraph Style]	a-сведущий в советах  83, 358, 562
522	[No Paragraph Style]	a-Сумати=1  611, 613
523	[No Paragraph Style]	a-сын Какутстхи=2  460, 613
524	[No Paragraph Style]	a-Сумати=2  611, 613
525	[No Paragraph Style]	a-Сумитра  16, 26–28, 41, 59, 65, 67, 102–103, 115–116, 118–120, 154–158, 160, 193, 207, 210, 214–215, 230, 234–235, 239, 244–251, 257–258, 261, 296, 298, 313, 328, 331, 334–335, 361, 379, 393–394, 405–406, 409–410, 412, 419, 436, 450, 500, 502, 508–509, 513, 517, 528, 531–532, 536, 551, 563, 606, 613, 616
526	[No Paragraph Style]	a-Сунда  613–614
527	[No Paragraph Style]	a-Супрабха  613
528	[No Paragraph Style]	a-Сура  598, 613
529	[No Paragraph Style]	a-Сураштра  613
530	[No Paragraph Style]	a-Сурья, или Солнце  25, 56, 79, 83, 133, 207–208, 255, 257, 284, 360, 417, 501–502, 539, 599, 613
531	[No Paragraph Style]	a-Вивасват  292, 295, 458, 546, 553, 599, 603, 607
532	[No Paragraph Style]	a-отец Ману  599
533	[No Paragraph Style]	a-Таркшья=2  440, 581, 614
534	[No Paragraph Style]	a-Сусандхи  459, 613
535	[No Paragraph Style]	a-Сутикшна  613
536	[No Paragraph Style]	a-Сучандра  602, 613
537	[No Paragraph Style]	a-Сушена  614
538	[No Paragraph Style]	a-Суяджня  158–159, 523, 549, 575, 614
539	[No Paragraph Style]	a-сын Васиштхи  158, 523, 575, 603, 609, 614
540	[No Paragraph Style]	a-сыновья (сыны) Вишвамитры  602, 606, 608, 615
541	[No Paragraph Style]	a-сыновья (сыны) Дашаратхи  256, 488, 497, 504, 539
542	[No Paragraph Style]	a-сыновья (сыны) Сагары  113, 515
543	[No Paragraph Style]	a-Тара=1  597, 614
544	[No Paragraph Style]	a-Тара=2  597, 614
545	[No Paragraph Style]	a-Тара=3  597, 614
546	[No Paragraph Style]	a-Тарака (Татака)  607, 612–614
547	[No Paragraph Style]	a-Тваштар  384, 566, 614
548	[No Paragraph Style]	a-Тилоттама  613
549	[No Paragraph Style]	a-Тимидхваджа  44, 208, 505, 531, 614
550	[No Paragraph Style]	a-Триджата  161–162, 524, 550, 614
551	[No Paragraph Style]	a-Триджата Гаргья  162, 614
552	[No Paragraph Style]	a-Тришанку  199, 459, 529, 587, 614
553	[No Paragraph Style]	a-государь Айодхьи  169
554	[No Paragraph Style]	a-потомок Икшваку  33, 74, 166, 175, 226, 229, 237, 316, 459, 595, 601, 611
555	[No Paragraph Style]	a-Сатьяврата  587
556	[No Paragraph Style]	a-Триширас  614
557	[No Paragraph Style]	a-Тумбуру  385, 387, 614
558	[No Paragraph Style]	a-Удавасу  614
559	[No Paragraph Style]	a-Ума  600, 603–604, 608–609, 612, 614–616
560	[No Paragraph Style]	a-жена Шивы  614
561	[No Paragraph Style]	a-Парвати  600, 603, 609
562	[No Paragraph Style]	a-Упасунда  613
563	[No Paragraph Style]	a-Урмила=1  489, 593, 612, 614
564	[No Paragraph Style]	a-Урмила=2  489, 593, 612, 614
565	[No Paragraph Style]	a-сестра Ситы  614
566	[No Paragraph Style]	a-Уччайхшравас  614
567	[No Paragraph Style]	a-конь Индры  614
568	[No Paragraph Style]	a-Хавишпанда  615
569	[No Paragraph Style]	a-Хануман  4, 595, 599–600, 606, 612, 615
570	[No Paragraph Style]	a-Харьяшва  615
571	[No Paragraph Style]	a-Хаха  384, 615
572	[No Paragraph Style]	a-Хема  385, 615
573	[No Paragraph Style]	a-Хемачандра  613, 615
574	[No Paragraph Style]	a-Химават  65, 367, 412, 468, 600, 608, 614–615
575	[No Paragraph Style]	a-Царь гор  615
576	[No Paragraph Style]	a-Храсвароман  615
577	[No Paragraph Style]	a-Хуху  384, 615
578	[No Paragraph Style]	a-Чандра, или Луна, или Месяц  15, 25, 56, 88, 91, 417, 467, 472, 485, 502, 511, 592, 615
579	[No Paragraph Style]	a-Читраратха=1  160, 515, 552, 615–616
580	[No Paragraph Style]	a-Читраратха=2  160, 515, 552, 615–616
581	[No Paragraph Style]	a-Чулин  615
582	[No Paragraph Style]	a-Чьявана  459, 615
583	[No Paragraph Style]	a-великий риши  251, 253, 255, 288, 307, 386, 391, 394, 414, 546, 595
584	[No Paragraph Style]	a-потомок Бхригу=4  459, 601, 611
585	[No Paragraph Style]	a-Шабари  616
586	[No Paragraph Style]	a-Шакунтала  608
587	[No Paragraph Style]	a-Шамбара  44, 47, 505, 531, 614, 616
588	[No Paragraph Style]	a-враг Индры  616
589	[No Paragraph Style]	a-Шанкхана  460–461
590	[No Paragraph Style]	a-Шанта  616
591	[No Paragraph Style]	a-Шантри  603, 609
592	[No Paragraph Style]	a-Шарабха  146, 521, 616
593	[No Paragraph Style]	a-Шарабханга  616
594	[No Paragraph Style]	a-Шатананда  600, 616
595	[No Paragraph Style]	a-Шатругхна  7, 39, 41, 96, 139, 184, 214, 233, 249, 304, 308, 313, 315–316, 334–335, 345–349, 354–355, 367, 370–371, 377–379, 394, 397, 408, 411, 413–414, 417, 430–431, 450, 468–469, 475, 497, 504, 508, 520, 536, 548, 559, 569–570, 579–580, 588, 592, 606, 613, 616
596	[No Paragraph Style]	a-брат Рамы=3  193, 273, 340, 359, 489, 597, 603, 607, 616
597	[No Paragraph Style]	a-всегда побеждающий недругов  7, 497
598	[No Paragraph Style]	a-младший брат Лакшманы  346–347
599	[No Paragraph Style]	a-сын Сумитры=2  16, 28, 41, 103, 116, 118–120, 154–158, 160, 214–215, 230, 235, 244–246, 248, 250–251, 258, 261, 334, 405–406, 409–410, 412, 450, 500, 532, 536
600	[No Paragraph Style]	a-Шатрунджая  86, 410, 573
601	[No Paragraph Style]	a-Шачи  10, 15, 85, 334, 399, 499, 510, 555, 616
602	[No Paragraph Style]	a-Шашабинду  459, 616
603	[No Paragraph Style]	a-Шеша  598
604	[No Paragraph Style]	a-Шиби  62, 74, 292, 507, 541, 616
605	[No Paragraph Style]	a-Шива  79, 83, 135, 229, 535, 571, 596–597, 600, 603–604, 608–609, 611–612, 614–616, 619
606	[No Paragraph Style]	a-Благой=2  78, 137, 176, 290, 393, 519
607	[No Paragraph Style]	a-Бхава  571, 597
608	[No Paragraph Style]	a-Бхима  597
609	[No Paragraph Style]	a-Вечный=3  432, 497, 611
610	[No Paragraph Style]	a-владыка богов=3  93, 147, 429, 438, 580
611	[No Paragraph Style]	a-владыка миров=3  133
612	[No Paragraph Style]	a-Махадева  608
613	[No Paragraph Style]	a-Махешвара  447, 608
614	[No Paragraph Style]	a-Пашупати  609
615	[No Paragraph Style]	a-Рудра  261, 611
616	[No Paragraph Style]	a-Хара  615
617	[No Paragraph Style]	a-Шанкара  616
618	[No Paragraph Style]	a-Шигхрага  461, 616
619	[No Paragraph Style]	a-сын Агниварны  461
620	[No Paragraph Style]	a-Шри  256, 314, 351, 486, 539, 551, 559, 606, 616
621	[No Paragraph Style]	a-Восседающая на лотосе  351, 559
622	[No Paragraph Style]	a-жена Вишну  531
623	[No Paragraph Style]	a-Лакшми  208, 528, 531, 616
624	[No Paragraph Style]	a-Шрутакирти  616
625	[No Paragraph Style]	a-Шунака  617
626	[No Paragraph Style]	a-Шунахшепа  611, 617
627	[No Paragraph Style]	a-Шурпанакха  600, 602, 617
628	[No Paragraph Style]	a-сестра Раваны  602
629	[No Paragraph Style]	a-Шьяма  255, 257, 539
630	[No Paragraph Style]	a-Юванашва  459, 617
